artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes,Duration_min,Value_percentage,energy_perc,speechiness_perc,acousticness_perc,liveness_perc,valence_perc
ariana grande,break free,214840,False,2014,0,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,pop,3.5806666666666667,3.5806666666666667,70.46153846153847,70.27027027027026,7.899305555555555,0.7166853303471445,23.91559202813599,29.18807810894142
kid ink,show me (feat. chris brown),217800,True,2014,68,0.711,0.508,7,-7.299,1,0.0502,0.0355,0.0,0.141,0.663,98.098,hip hop,3.63,3.63,72.92307692307692,50.85085085085085,8.715277777777779,3.9753639417693165,16.52989449003517,68.13977389516958
tove lo,talking body,238426,True,2014,66,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,pop,3.9737666666666662,3.9737666666666667,75.48717948717949,76.17617617617618,5.868055555555555,10.817469204927212,9.648300117233294,11.71634121274409
chris brown,loyal (feat. lil wayne & tyga),264946,True,2014,72,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,hip hop,4.415766666666666,4.415766666666666,86.25641025641025,52.25225225225225,8.506944444444445,1.8812989921612542,22.039859320046894,63.309352517985616
onerepublic,love runs out,224226,False,2014,59,0.719,0.935,7,-3.752,1,0.0589,0.167,0.0,0.0973,0.738,120.022,pop,3.7371,3.7371,73.74358974358974,93.5935935935936,10.225694444444446,18.701007838745802,11.406799531066824,75.84789311408016
olly murs,up (feat. demi lovato),224293,False,2014,0,0.69,0.845,9,-4.676,1,0.0339,0.0193,0.0,0.101,0.638,114.948,pop,3.7382166666666663,3.7382166666666667,70.76923076923076,84.58458458458458,5.885416666666667,2.1612541993281074,11.840562719812429,65.57040082219939
peking duk,high (feat. nicole millar),228000,False,2014,48,0.525,0.803,0,-4.052,0,0.0492,0.00129,0.000868,0.29,0.383,100.094,Dance/Electronic,3.8,3.8,53.846153846153854,80.38038038038039,8.541666666666666,0.1444568868980963,33.99765533411488,39.3627954779034
ed sheeran,don't,219840,False,2014,72,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049,pop,3.664,3.664,82.66666666666667,60.86086086086085,11.440972222222223,1.265397536394177,74.44314185228606,87.25590955806783
ariana grande,love me harder,236133,False,2014,74,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,pop,3.93555,3.93555,48.41025641025641,71.47147147147147,5.798611111111112,1.049272116461366,8.95662368112544,24.665981500513876
enrique iglesias,bailando - spanish version,243386,False,2014,66,0.718,0.792,7,-3.519,1,0.105,0.0467,3.65e-06,0.0399,0.96,90.949,pop,4.056433333333334,4.056433333333334,73.64102564102564,79.27927927927928,18.229166666666668,5.22956326987682,4.677608440797186,98.6639260020555
avicii,hey brother,255093,False,2013,2,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,pop,4.25155,4.25155,55.8974358974359,78.07807807807808,7.5694444444444455,3.4602463605823064,9.706916764361079,47.07091469681398
jessie j,bang bang,199386,False,2014,77,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,hip hop,3.3231,3.3231,72.41025641025641,78.67867867867868,15.79861111111111,29.115341545352745,44.54865181711607,77.18396711202466
duke dumont,i got u,285596,False,2014,67,0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,pop,4.759933333333334,4.759933333333334,65.23076923076924,76.17617617617618,6.07638888888889,0.42217245240761475,9.976553341148886,47.584789311408024
gorgon city,ready for your love,198880,False,2014,61,0.677,0.753,5,-7.038,1,0.154,0.0531,0.0128,0.333,0.471,121.939,pop,3.3146666666666667,3.3146666666666667,69.43589743589745,75.37537537537537,26.73611111111111,5.9462486002239645,39.03868698710434,48.40698869475848
taylor swift,style,231000,False,2014,61,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,pop,3.85,3.85,60.30769230769231,79.17917917917919,6.979166666666667,0.2743561030235162,13.833528722157093,50.051387461459406
mkto,classic,175426,False,2012,82,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,hip hop,2.923766666666667,2.923766666666667,73.84615384615385,79.17917917917919,21.52777777777778,4.300111982082867,18.405627198124268,77.6978417266187
ariana grande,problem,193920,False,2014,73,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,pop,3.232,3.232,67.6923076923077,80.58058058058059,26.5625,2.1500559910414334,18.640093786635408,64.23432682425488
charli xcx,boom clap,169866,False,2014,49,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,pop,2.8311,2.8311,67.58974358974359,91.1911911911912,13.645833333333336,17.24524076147816,22.3915592028136,59.1983556012333
one direction,steal my girl,228133,False,2014,79,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,pop,3.802216666666667,3.802216666666667,54.974358974358985,76.87687687687688,6.024305555555556,0.4848824188129899,13.364595545134819,56.01233299075026
tiësto,red lights,263890,False,2013,0,0.653,0.829,10,-4.783,1,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,pop,4.398166666666667,4.398166666666667,66.97435897435898,82.98298298298297,6.545138888888889,0.08275475923852184,26.377491207502935,56.01233299075026
selena gomez,the heart wants what it wants,227360,False,2014,58,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,pop,3.789333333333333,3.7893333333333334,63.17948717948718,78.97897897897899,6.545138888888889,5.935050391937289,16.64712778429074,63.82322713257965
rita ora,i will never let you down,203466,False,2014,65,0.753,0.801,4,-3.215,1,0.0296,0.403,0.0,0.128,0.794,128.011,hip hop,3.3911,3.3911,77.23076923076924,80.18018018018019,5.138888888888889,45.12877939529675,15.00586166471278,81.60328879753341
5 seconds of summer,she looks so perfect,202496,False,2014,74,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,pop,3.3749333333333333,3.3749333333333333,50.66666666666667,95.1951951951952,22.916666666666668,0.06371780515117581,38.33528722157093,45.32374100719424
the script,superheroes,245466,False,2014,74,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,pop,4.0911,4.0911,50.256410256410255,88.58858858858859,6.875000000000001,0.24412094064949608,8.686987104337632,65.775950668037
taylor swift,shake it off,219200,False,2014,79,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,pop,3.653333333333333,3.6533333333333333,66.35897435897436,80.08008008008008,28.645833333333336,7.245240761478162,39.155920281359904,96.81397738951696
one direction,night changes,226600,False,2014,83,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,pop,3.776666666666667,3.776666666666667,68.92307692307693,52.052052052052055,6.128472222222222,96.1926091825308,13.481828839390388,38.026721479958894
ed sheeran,sing,235382,False,2014,69,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,pop,3.923033333333333,3.923033333333333,83.89743589743588,67.06706706706707,8.194444444444445,34.04255319148936,7.045720984759672,96.50565262076053
alesso,heroes (we could be),209866,False,2014,52,0.521,0.754,5,-4.144,1,0.0634,0.0373,0.0,0.239,0.352,125.876,pop,3.4977666666666667,3.4977666666666667,53.43589743589744,75.47547547547548,11.006944444444446,4.176931690929451,28.01875732708089,36.17677286742035
tiësto,wasted,188371,False,2014,0,0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,pop,3.1395166666666667,3.1395166666666667,66.15384615384615,83.28328328328328,5.104166666666667,0.1187010078387458,23.329425556858148,38.54059609455293
g.r.l.,ugly heart,198306,False,2014,64,0.65,0.786,9,-5.488,1,0.0463,0.019,0.0,0.323,0.446,124.96,pop,3.3051,3.3051,66.66666666666667,78.67867867867868,8.038194444444445,2.127659574468085,37.86635404454866,45.83761562178829
coldplay,a sky full of stars,267866,False,2014,80,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,rock,4.464433333333333,4.464433333333333,55.8974358974359,67.56756756756758,4.843750000000001,0.6909294512877939,24.501758499413835,16.649537512846866
clean bandit,rather be (feat. jess glynne),227833,False,2014,72,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,pop,3.7972166666666665,3.7972166666666665,81.94871794871796,58.65865865865866,6.545138888888889,18.141097424412095,22.62602579132474,56.42343268242549
zedd,stay the night - featuring hayley williams of paramore,217346,False,2014,63,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,hip hop,3.622433333333333,3.6224333333333334,61.128205128205124,73.87387387387388,7.135416666666666,12.206047032474803,11.101992966002346,47.37923946557041
sia,elastic heart,257200,False,2014,70,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,pop,4.286666666666667,4.286666666666667,43.17948717948718,79.17917917917919,8.61111111111111,1.3101903695408734,17.11606096131301,51.284686536485104
one direction,story of my life,245493,False,2013,81,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,pop,4.09155,4.09155,61.53846153846154,66.36636636636636,8.281250000000002,25.195968645016798,13.95076201641266,29.393627954779035
omarion,post to be (feat. chris brown & jhene aiko),226580,True,2014,55,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,hip hop,3.7763333333333335,3.7763333333333335,75.17948717948718,67.66766766766767,7.500000000000001,7.8051511758118695,24.384525205158265,72.04522096608427
echosmith,cool kids,237626,False,2013,71,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,pop,3.9604333333333335,3.9604333333333335,73.74358974358974,67.16716716716718,5.833333333333333,4.165733482642777,14.06799531066823,80.78108941418294
vance joy,riptide,204280,False,2014,80,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,rock,3.4046666666666665,3.4046666666666665,49.64102564102564,73.17317317317317,6.5798611111111125,48.264277715565505,17.702227432590856,52.41521068859198
beyoncé,drunk in love (feat. jay-z),323480,True,2014,70,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,pop,5.391333333333334,5.391333333333334,60.410256410256416,62.16216216216216,8.125,1.0851063829787235,21.219226260257912,41.21274409044193
maroon 5,sugar,235493,True,2014,0,0.744,0.783,1,-7.077,1,0.0337,0.0553,0.0,0.086,0.885,120.042,pop,3.924883333333333,3.9248833333333333,76.3076923076923,78.37837837837837,5.8506944444444455,6.192609182530795,10.082063305978897,90.95580678314492
ella henderson,ghost,213213,False,2014,63,0.68,0.84,9,-3.823,1,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,pop,3.55355,3.55355,69.74358974358975,84.08408408408408,7.187500000000001,5.117581187010078,16.764361078546305,48.09866392600206
chris brown,new flame (feat. usher & rick ross),244226,True,2014,67,0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967,hip hop,4.070433333333333,4.070433333333333,72.0,62.96296296296296,7.118055555555556,5.666293393057111,11.289566236811254,45.83761562178829
sheppard,geronimo,218227,False,2014,0,0.707,0.771,7,-6.275,1,0.0783,0.434,0.0013,0.115,0.437,142.016,pop,3.6371166666666666,3.6371166666666666,72.51282051282051,77.17717717717719,13.593749999999998,48.600223964165735,13.481828839390388,44.91264131551901
olly murs,wrapped up (feat. travie mccoy),185640,False,2014,0,0.787,0.848,1,-4.696,1,0.0549,0.0915,0.0,0.15,0.947,121.989,pop,3.094,3.094,80.71794871794872,84.88488488488488,9.53125,10.246360582306831,17.584994138335286,97.327852004111
sam smith,money on my mind,192670,False,2014,62,0.688,0.841,2,-5.217,1,0.179,0.204,0.000295,0.229,0.743,133.912,pop,3.2111666666666667,3.2111666666666667,70.56410256410255,84.18418418418419,31.07638888888889,22.844344904815227,26.846424384525207,76.3617677286742
jason derulo,trumpets,217306,False,2013,53,0.627,0.703,0,-4.884,1,0.236,0.563,0.0,0.0962,0.64,81.897,hip hop,3.621766666666667,3.621766666666667,64.3076923076923,70.37037037037037,40.97222222222222,63.04591265397536,11.277842907385697,65.775950668037
nicki minaj,bed of lies,269946,True,2014,53,0.716,0.67,11,-5.779,1,0.194,0.251,0.0,0.109,0.124,86.01,hip hop,4.4991,4.4991,73.43589743589743,67.06706706706707,33.68055555555556,28.10750279955207,12.778429073856975,12.744090441932169
nick jonas,jealous - remix,222213,True,2014,0,0.685,0.709,11,-3.578,0,0.0748,0.0132,0.0,0.452,0.504,93.047,pop,3.70355,3.70355,70.25641025641026,70.97097097097097,12.986111111111112,1.4781634938409853,52.989449003516995,51.798561151079134
mark ronson,uptown funk (feat. bruno mars),269666,True,2015,82,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,pop,4.494433333333333,4.494433333333333,87.7948717948718,60.96096096096096,14.305555555555557,0.8969764837625979,4.0328253223915596,95.37512846865366
ed sheeran,thinking out loud,281560,False,2014,81,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,pop,4.692666666666667,4.692666666666667,80.10256410256412,44.54454454454454,5.121527777777778,53.07950727883538,21.570926143024618,60.739979445015415
wiz khalifa,see you again (feat. charlie puth),229525,False,2015,81,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,hip hop,3.8254166666666665,3.8254166666666665,70.66666666666667,48.148148148148145,14.149305555555557,41.32138857782755,7.608440797186401,29.08530318602261
justin bieber,what do you mean?,205680,False,2015,77,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,pop,3.428,3.428,86.66666666666667,56.75675675675676,16.597222222222225,66.06942889137738,9.507620164126612,81.5005138746146
major lazer,lean on (feat. mø & dj snake),176561,False,2015,73,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,hip hop,2.942683333333333,2.9426833333333335,74.15384615384615,80.98098098098099,10.850694444444445,0.38745800671892494,66.23681125439624,28.160328879753344
the weeknd,"earned it (fifty shades of grey) - from the ""fifty shades of grey"" soundtrack",252226,False,2014,76,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,pop,4.203766666666667,4.203766666666667,67.58974358974359,38.13813813813814,5.277777777777779,43.11310190369541,11.395076201641267,43.782117163412124
calvin harris,outside (feat. ellie goulding),227266,False,2014,78,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,hip hop,3.7877666666666663,3.7877666666666667,66.25641025641026,82.38238238238237,6.840277777777779,23.852183650615903,37.74912075029309,42.959917780061666
david guetta,"hey mama (feat. nicki minaj, bebe rexha & afrojack)",192560,False,2014,75,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,hip hop,3.2093333333333334,3.2093333333333334,61.128205128205124,73.07307307307308,26.21527777777778,26.875699888017916,38.10082063305979,53.95683453237411
demi lovato,cool for the summer,214746,True,2015,0,0.586,0.613,5,-5.593,0,0.0386,0.00441,0.000183,0.0853,0.319,114.101,pop,3.5791,3.5791,60.1025641025641,61.361361361361354,6.70138888888889,0.4938409854423292,10.0,32.785200411099694
taylor swift,blank space,231826,False,2014,82,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,pop,3.863766666666667,3.863766666666667,77.94871794871796,70.37037037037037,9.375,11.534154535274354,10.703399765533412,58.58170606372045
the weeknd,the hills,242253,True,2015,84,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,pop,4.03755,4.03755,60.0,56.45645645645645,8.940972222222223,7.513997760358343,15.82649472450176,14.080164439876672
the neighbourhood,daddy issues,260173,False,2015,85,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,rock,4.336216666666667,4.336216666666667,60.30769230769231,52.152152152152155,5.711805555555556,7.592385218365061,14.419695193434936,34.635149023638235
deorro,five more hours,211975,False,2015,66,0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,pop,3.5329166666666665,3.5329166666666665,71.6923076923077,88.38838838838838,38.020833333333336,3.2250839865621503,95.77960140679953,51.284686536485104
avicii,the nights,176658,False,2014,85,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,pop,2.9443,2.9443,54.05128205128206,83.58358358358358,7.517361111111111,1.8589025755879058,29.191090269636575,67.2147995889003
adam lambert,ghost town,208330,True,2015,46,0.703,0.736,4,-5.709,0,0.046,0.186,1.92e-05,0.174,0.274,119.955,pop,3.472166666666667,3.472166666666667,72.1025641025641,73.67367367367366,7.986111111111112,20.828667413213886,20.39859320046893,28.160328879753344
rae sremmurd,no type,200080,True,2015,71,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,hip hop,3.3346666666666667,3.3346666666666667,91.38461538461539,48.648648648648646,27.604166666666668,1.769316909294513,10.844079718640094,24.563206577595068
taylor swift,bad blood,200106,False,2015,70,0.654,0.655,11,-7.388,0,0.106,0.0294,0.0,0.139,0.221,170.16,pop,3.3351,3.3351,67.07692307692308,65.56556556556556,18.40277777777778,3.292273236282195,16.295427901524036,22.713257965056528
flo rida,gdfr (feat. sage the gemini & lookas),190185,False,2015,49,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,hip hop,3.16975,3.16975,67.38461538461539,82.78278278278279,12.743055555555557,0.07883538633818589,7.620164126611958,70.91469681397739
robin schulz,sugar (feat. francesco yates),219043,False,2015,76,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,pop,3.650716666666667,3.650716666666667,65.23076923076924,81.58158158158157,10.086805555555555,2.0716685330347144,19.10902696365768,65.36485097636177
calvin harris,how deep is your love,212640,False,2015,76,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,hip hop,3.544,3.544,75.6923076923077,86.88688688688688,12.690972222222221,4.389697648376259,45.48651817116061,34.53237410071942
philip george,wish you were mine - radio edit,177560,False,2014,65,0.654,0.832,7,-4.164,0,0.0293,0.0126,0.0901,0.102,0.407,123.002,pop,2.9593333333333334,2.9593333333333334,67.07692307692308,83.28328328328328,5.086805555555556,1.4109742441209405,11.957796014067995,41.82939362795477
fall out boy,centuries,228360,False,2015,80,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,rock,3.806,3.806,40.307692307692314,85.88588588588588,12.656250000000002,0.4020156774916013,11.957796014067995,57.553956834532386
lost frequencies,are you with me - radio edit,138842,False,2014,33,0.776,0.574,5,-9.882,0,0.0317,0.466,7.83e-05,0.131,0.412,121.03,pop,2.314033333333333,2.314033333333333,79.58974358974359,57.45745745745745,5.503472222222223,52.183650615901456,15.357561547479484,42.34326824254882
twenty one pilots,stressed out,202333,False,2015,83,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,rock,3.372216666666666,3.3722166666666666,75.28205128205128,63.76376376376377,24.479166666666664,5.173572228443449,7.057444314185228,66.59815005138746
fifth harmony,worth it (feat. kid ink),224573,False,2015,73,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,pop,3.742883333333333,3.7428833333333333,90.66666666666667,76.57657657657658,15.312500000000002,7.054871220604703,13.833528722157093,61.04830421377184
kaleo,way down we go,219560,False,2015,63,0.59,0.578,10,-5.798,0,0.0528,0.612,0.000162,0.0837,0.264,81.663,rock,3.6593333333333335,3.6593333333333335,60.51282051282051,57.85785785785785,9.166666666666668,68.53303471444569,9.81242672919109,27.132579650565265
sam smith,like i can,167065,False,2014,79,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,pop,2.7844166666666665,2.7844166666666665,67.2820512820513,62.76276276276276,6.5798611111111125,38.40985442329228,14.536928487690503,49.43473792394656
major lazer,light it up (feat. nyla & fuse odg) - remix,166138,False,2015,49,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,hip hop,2.7689666666666666,2.7689666666666666,76.51282051282051,87.78778778778779,11.562500000000002,4.199328107502799,27.315357561547483,77.18396711202466
martin solveig,intoxicated - new radio mix,159693,False,2015,48,0.8,0.677,0,-4.023,1,0.0393,0.00563,0.00409,0.0838,0.547,125.004,pop,2.66155,2.66155,82.05128205128206,67.76776776776778,6.822916666666668,0.6304591265397536,9.824150058616647,56.217882836587876
avicii,waiting for love,230613,False,2015,79,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,pop,3.84355,3.84355,59.38461538461538,73.67367367367366,9.149305555555557,34.71444568868981,23.212192262602578,63.00102774922919
felix jaehn,ain't nobody (loves me better) (feat. jasmine thompson),186146,False,2018,72,0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971,hip hop,3.1024333333333334,3.1024333333333334,79.7948717948718,56.65665665665666,5.399305555555555,75.25195968645018,8.182883939038687,49.22918807810894
taylor swift,wildest dreams,220440,False,2014,78,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,pop,3.674,3.674,56.71794871794873,66.46646646646647,12.864583333333336,7.93952967525196,12.42672919109027,47.995889003083256
the weeknd,in the night,235653,True,2015,0,0.48,0.682,7,-4.94,1,0.13,0.0696,0.0,0.0463,0.506,167.939,pop,3.92755,3.92755,49.230769230769226,68.26826826826827,22.569444444444446,7.793952967525196,5.427901524032825,52.00411099691675
pitbull,time of our lives,229360,True,2014,80,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,hip hop,3.822666666666666,3.8226666666666667,73.94871794871794,80.28028028028028,10.121527777777779,10.313549832026876,81.3599062133646,74.40904419321686
galantis,runaway (u & i),227073,False,2015,74,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,pop,3.78455,3.78455,51.8974358974359,80.58058058058059,8.14236111111111,0.7961926091825308,10.035169988276671,39.3627954779034
rihanna,bitch better have my money,219305,True,2015,73,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,hip hop,3.655083333333333,3.6550833333333332,80.10256410256412,72.87287287287288,10.78125,5.699888017917133,30.128956623681123,40.59609455292909
zara larsson,lush life,202213,False,2015,0,0.658,0.741,7,-2.86,0,0.0536,0.141,0.0,0.189,0.789,98.024,pop,3.370216666666667,3.370216666666667,67.48717948717949,74.17417417417418,9.305555555555557,15.789473684210526,22.157092614302464,81.08941418293936
one direction,drag me down,192120,False,2015,79,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,pop,3.202,3.202,74.87179487179488,70.37037037037037,6.406250000000001,12.206047032474803,7.702227432590855,61.15107913669065
travis scott,antidote,262693,True,2015,73,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,hip hop,4.378216666666667,4.378216666666667,73.12820512820512,52.652652652652655,5.555555555555556,0.858902575587906,14.536928487690503,13.463514902363825
years & years,king,215360,False,2015,0,0.559,0.848,4,-4.125,0,0.0388,0.0665,0.0,0.382,0.466,119.977,pop,3.5893333333333333,3.5893333333333333,57.333333333333336,84.88488488488488,6.7361111111111125,7.446808510638298,44.7831184056272,47.893114080164445
demi lovato,confident,205745,True,2015,64,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,pop,3.4290833333333333,3.4290833333333333,60.92307692307693,74.97497497497497,11.753472222222221,0.21052631578947367,10.187573270808912,35.35457348406988
lemaitre,closer,270589,False,2017,59,0.583,0.785,2,-3.991,0,0.0337,0.0012,0.0127,0.124,0.355,91.977,pop,4.509816666666667,4.509816666666667,59.794871794871796,78.57857857857859,5.8506944444444455,0.1343784994400896,14.536928487690503,36.485097636176775
selena gomez,same old love,229080,False,2015,69,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,pop,3.818,3.818,68.92307692307693,59.35935935935935,5.277777777777779,2.497200447928331,25.087924970691677,45.01541623843782
pia mia,do it again,207746,True,2015,72,0.712,0.564,8,-6.527,1,0.047,0.0266,0.0,0.0874,0.411,95.95,pop,3.4624333333333333,3.4624333333333333,73.02564102564102,56.45645645645645,8.159722222222223,2.978723404255319,10.246189917936695,42.240493319630005
flo rida,my house,192190,False,2015,76,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,hip hop,3.2031666666666667,3.2031666666666667,70.56410256410255,70.27027027027026,8.663194444444446,2.4076147816349383,15.00586166471278,76.05344295991779
silentó,watch me (whip / nae nae),185131,False,2015,0,0.819,0.768,8,-8.522,1,0.134,0.234,0.0,0.334,0.964,139.982,hip hop,3.0855166666666665,3.0855166666666665,84.0,76.87687687687688,23.263888888888893,26.203807390817467,39.155920281359904,99.07502569373074
chris brown,ayo,225226,True,2015,71,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,hip hop,3.7537666666666665,3.7537666666666665,84.41025641025641,56.35635635635635,7.690972222222222,4.468085106382978,9.976553341148886,70.09249743062693
the strumbellas,spirits,203653,False,2016,71,0.556,0.658,0,-6.075,1,0.0265,0.164,0.0,0.113,0.787,80.529,rock,3.394216666666667,3.394216666666667,57.02564102564103,65.86586586586587,4.600694444444445,18.365061590145576,13.247362250879249,80.88386433710176
fetty wap,trap queen,222093,True,2015,68,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,hip hop,3.70155,3.70155,76.51282051282051,87.38738738738738,22.222222222222225,2.7323628219484886,41.50058616647128,83.96711202466598
beyoncé,7/11,213506,False,2014,69,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,pop,3.5584333333333333,3.5584333333333333,76.61538461538461,70.57057057057057,21.875000000000004,1.433370660694289,14.77139507620164,57.553956834532386
zara larsson,never forget you,213427,False,2017,73,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,pop,3.5571166666666665,3.5571166666666665,59.794871794871796,73.27327327327328,7.934027777777778,0.3493840985442329,31.53575615474795,28.36587872559096
jeremih,oui,238320,False,2015,77,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,hip hop,3.972,3.972,42.87179487179487,72.47247247247248,16.736111111111114,23.852183650615903,13.130128956623683,62.076053442959925
drake,hotline bling,267066,False,2016,77,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,hip hop,4.4511,4.4511,91.38461538461539,62.86286286286287,9.565972222222223,0.2889137737961926,5.908558030480656,56.73175745118192
selena gomez,kill em with kindness,217906,False,2015,64,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,pop,3.6317666666666666,3.6317666666666666,77.64102564102564,88.48848848848849,7.013888888888889,0.8902575587905935,11.406799531066824,40.904419321685516
birdy,let it all go,280757,False,2015,68,0.383,0.43,10,-8.644,1,0.0302,0.817,1.04e-06,0.0869,0.174,107.005,pop,4.679283333333333,4.679283333333333,39.282051282051285,43.04304304304304,5.243055555555556,91.48936170212765,10.187573270808912,17.882836587872557
the weeknd,can't feel my face,213520,False,2015,79,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,pop,3.558666666666667,3.558666666666667,72.3076923076923,76.97697697697697,7.378472222222224,12.653975363941768,12.3094958968347,59.91778006166495
